query_id,row_time,col_time,gap,use_imci,cost_threshold_label,hybrid_optimizer_label,fann_model_label,sqlQuery
1035,0.033127,33.431277,33.398150,0,1,1,1,"SELECT lineitem.l_commitdate, MAX(supplier.s_nationkey) as agg_0, MIN(supplier.s_acctbal) as agg_1, COUNT(*) as agg_2 FROM part JOIN partsupp ON part.p_partkey = partsupp.ps_partkey JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey JOIN customer ON orders.o_custkey = customer.c_custkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey JOIN region ON nation.n_regionkey = region.r_regionkey  WHERE orders.o_shippriority <= 0.0 AND nation.n_name NOT LIKE '%UNITED%' AND part.p_type LIKE '%NICKE%L%' AND region.r_comment != 'uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl' AND nation.n_nationkey <= 0.1593021061760772 AND partsupp.ps_partkey >= 14549886.770420726 AND partsupp.ps_supplycost >= 27.061690221667845 AND orders.o_orderdate = '1995-10-15' AND lineitem.l_quantity >= 9.926492292469936 AND part.p_brand LIKE '%Brand#15%' AND part.p_mfgr IN ('Manufacturer#2') AND customer.c_comment NOT LIKE '%fox%es.%' AND nation.n_comment != 'hely enticingly express accounts. even, final ' AND orders.o_orderpriority LIKE '%1%-URGENT%' AND customer.c_nationkey >= 2.811556300796645 GROUP BY lineitem.l_commitdate ORDER BY lineitem.l_commitdate;"
1046,34.109800,3.167219,30.942581,1,1,0,1,"SELECT lineitem.l_tax, lineitem.l_commitdate, lineitem.l_suppkey FROM lineitem WHERE lineitem.l_commitdate = '1992-07-18';"
1064,32.411694,3.931862,28.479832,1,1,0,1,"SELECT lineitem.l_tax, lineitem.l_returnflag, lineitem.l_shipdate FROM lineitem WHERE lineitem.l_shipdate = '1997-02-13';"
1095,14.055840,1.227573,12.828268,1,1,1,1,"SELECT part.p_comment, part.p_type, part.p_mfgr FROM part WHERE part.p_type = 'STANDARD PLATED NICKEL';"
1103,48.188482,0.025834,48.162647,1,1,1,1,"SELECT lineitem.l_shipdate, MIN(lineitem.l_tax) as agg_0, MIN(orders.o_totalprice) as agg_1, SUM(orders.o_shippriority) as agg_2 FROM orders JOIN lineitem ON orders.o_orderkey = lineitem.l_orderkey JOIN customer ON orders.o_custkey = customer.c_custkey  WHERE orders.o_totalprice >= 574508.5606416299 AND (customer.c_mktsegment LIKE '%FUR%NITURE%' OR customer.c_nationkey <= 5.24260345042312 OR customer.c_mktsegment IN ('FURNITURE', 'HOUSEHOLD', 'AUTOMOBILE')) AND lineitem.l_shipinstruct LIKE '%BAC%K%' AND (lineitem.l_returnflag IN ('R') OR lineitem.l_returnflag IN ('R', 'A') OR lineitem.l_returnflag IN ('N', 'A', 'R')) AND orders.o_orderkey >= 471635851.478541 AND customer.c_mktsegment != 'MACHINERY' AND orders.o_shippriority <= 0.0 AND (orders.o_orderstatus != 'P' OR orders.o_orderstatus = 'O') AND orders.o_orderdate = '1994-08-03' AND lineitem.l_extendedprice <= 19287.532662943282 AND orders.o_orderpriority NOT LIKE '%3-MEDIUM%' AND customer.c_custkey >= 11781994.456805207 AND lineitem.l_orderkey <= 490975640.0788451 AND lineitem.l_quantity >= 2.5477531242002134 AND customer.c_acctbal >= 3452.994935999018 AND lineitem.l_suppkey <= 708779.3174332775 GROUP BY lineitem.l_shipdate ORDER BY lineitem.l_shipdate;"
1105,34.648206,4.137490,30.510717,1,1,0,1,"SELECT lineitem.l_shipinstruct, lineitem.l_extendedprice, lineitem.l_shipdate FROM lineitem WHERE lineitem.l_receiptdate = '1993-07-04';"
1124,24.413749,2.486641,21.927108,1,1,1,1,"SELECT part.p_name, part.p_comment, part.p_partkey FROM part WHERE part.p_container = 'SM DRUM';"
1216,0.053199,19.507382,19.454183,0,1,1,1,"SELECT orders.o_orderstatus, lineitem.l_shipdate, nation.n_comment, MAX(lineitem.l_quantity + supplier.s_acctbal) as agg_0, MAX(customer.c_custkey) as agg_1, SUM(lineitem.l_quantity) as agg_2 FROM part JOIN partsupp ON part.p_partkey = partsupp.ps_partkey JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey JOIN region ON nation.n_regionkey = region.r_regionkey JOIN customer ON orders.o_custkey = customer.c_custkey  WHERE nation.n_regionkey >= 0.8046661945234757 AND (lineitem.l_linestatus = 'O' OR lineitem.l_suppkey >= 883570.030142333 OR lineitem.l_linestatus = 'F') AND orders.o_shippriority <= 0.0 AND orders.o_orderdate = '1996-06-06' AND partsupp.ps_availqty >= 9862.129282810103 AND partsupp.ps_partkey >= 1093969.8389036208 AND nation.n_comment IN ('rns. blithely bold courts among the closely regular packages use furiously bold platelets?', 'y above the carefully unusual theodolites. final dugouts are quickly across the furiously regular d', 'c dependencies. furiously express notornis sleep slyly regular accounts. ideas sleep. depos', 'ts. silent requests haggle. closely express packages sleep across the blithely', 'ss excuses cajole slyly across the packages. deposits print aroun', 's. ironic, unusual asymptotes wake blithely r') AND part.p_type = 'LARGE BURNISHED TIN' AND partsupp.ps_comment LIKE '%enga%ge%' AND region.r_regionkey <= 2.0606421520815044 AND (part.p_container IN ('JUMBO BAG') OR part.p_mfgr NOT LIKE '%Manu%facturer#5%') AND customer.c_mktsegment LIKE '%AUTO%MOBILE%' AND customer.c_custkey >= 12747787.028498871 AND orders.o_orderkey <= 362394003.78856665 AND region.r_name != 'MIDDLE EAST' AND nation.n_comment = 'y above the carefully unusual theodolites. final dugouts are quickly across the furiously regular d' AND nation.n_name NOT LIKE '%UNITED%' GROUP BY orders.o_orderstatus, lineitem.l_shipdate, nation.n_comment ORDER BY orders.o_orderstatus, lineitem.l_shipdate, nation.n_comment LIMIT 1000;"
1227,33.250683,17.557301,15.693382,1,1,0,1,"SELECT lineitem.l_shipinstruct, lineitem.l_tax, lineitem.l_discount FROM lineitem WHERE lineitem.l_shipdate = '1992-07-02';"
1235,36.057995,0.167539,35.890456,1,1,1,1,"SELECT customer.c_mktsegment, COUNT(*) as agg_0 FROM lineitem JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN customer ON orders.o_custkey = customer.c_custkey JOIN partsupp ON lineitem.l_partkey = partsupp.ps_partkey AND lineitem.l_suppkey = partsupp.ps_suppkey JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey JOIN region ON nation.n_regionkey = region.r_regionkey  WHERE part.p_type LIKE '%BRAS%S%' AND partsupp.ps_comment NOT LIKE '%p%oach%' AND lineitem.l_discount <= 0.001168337664139495 AND customer.c_acctbal <= 1842.2942362004858 AND orders.o_orderdate != '1996-07-23' AND customer.c_comment LIKE '%eve%n%' AND nation.n_comment != ' pending excuses haggle furiously deposits. pending, express pinto beans wake fluffily past t' AND partsupp.ps_supplycost <= 324.08688244909706 AND orders.o_custkey <= 3890780.12562111 AND nation.n_regionkey >= 3.9637091570101224 AND (orders.o_orderstatus = 'O' OR orders.o_shippriority <= 0.0 OR orders.o_orderstatus IN ('O', 'P')) AND part.p_brand NOT LIKE '%Brand#33%' AND region.r_comment != 'uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl' AND supplier.s_nationkey <= 2.6356350260534156 AND orders.o_totalprice <= 116868.66703085577 GROUP BY customer.c_mktsegment HAVING COUNT(*) != 0 ORDER BY customer.c_mktsegment LIMIT 100;"
1279,33.956081,6.477943,27.478138,1,1,0,1,"SELECT lineitem.l_commitdate, lineitem.l_shipinstruct, lineitem.l_receiptdate FROM lineitem WHERE lineitem.l_shipdate = '1996-04-11';"
1285,33.358684,4.013018,29.345665,1,1,0,1,"SELECT lineitem.l_suppkey, lineitem.l_shipinstruct, lineitem.l_shipdate FROM lineitem WHERE lineitem.l_commitdate = '1994-09-20';"
1291,0.039080,43.220993,43.181913,0,1,1,1,"SELECT lineitem.l_shipinstruct, orders.o_orderdate, SUM(lineitem.l_tax) as agg_0, MAX(lineitem.l_suppkey + customer.c_custkey) as agg_1 FROM lineitem JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN partsupp ON lineitem.l_partkey = partsupp.ps_partkey AND lineitem.l_suppkey = partsupp.ps_suppkey JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey JOIN customer ON orders.o_custkey = customer.c_custkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey JOIN region ON nation.n_regionkey = region.r_regionkey  WHERE supplier.s_suppkey >= 892856.4995797338 AND supplier.s_comment LIKE '%against%' AND nation.n_regionkey <= 0.6944130260363304 AND partsupp.ps_partkey <= 12965593.850263309 AND partsupp.ps_comment NOT LIKE '%ironical%ly%' AND orders.o_orderstatus = 'F' AND nation.n_comment = ' requests against the platelets use never according to the quickly regular pint' AND region.r_comment IN ('lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ') AND orders.o_orderpriority LIKE '%2-HIG%H%' AND nation.n_comment NOT LIKE '%express%' AND customer.c_acctbal >= 4645.273339855139 AND nation.n_name LIKE '%UNITED%' AND (partsupp.ps_suppkey >= 573255.8041111927 OR (partsupp.ps_suppkey >= 876143.1166751129 AND partsupp.ps_suppkey <= 927817.7781097253)) AND orders.o_custkey <= 9849611.569842115 GROUP BY lineitem.l_shipinstruct, orders.o_orderdate ORDER BY lineitem.l_shipinstruct, orders.o_orderdate LIMIT 100;"
1307,0.035382,54.245931,54.210549,0,1,1,1,"SELECT MAX(supplier.s_acctbal) as agg_0, MIN(lineitem.l_quantity + lineitem.l_discount) as agg_1 FROM nation JOIN supplier ON nation.n_nationkey = supplier.s_nationkey JOIN partsupp ON supplier.s_suppkey = partsupp.ps_suppkey JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey  WHERE nation.n_regionkey <= 0.24184642093218928 AND (lineitem.l_orderkey <= 47930679.642135054 OR (lineitem.l_orderkey >= 62417792.06744008 AND lineitem.l_orderkey >= 440587420.87014544)) AND (lineitem.l_returnflag = 'R' OR lineitem.l_shipinstruct = 'COLLECT COD') AND nation.n_comment LIKE '%expre%ss%' AND orders.o_orderstatus IN ('P', 'F') AND supplier.s_nationkey <= 0.6561265076058205 AND nation.n_name LIKE '%UNITED%' AND lineitem.l_comment NOT LIKE '%qu%ickly%' AND partsupp.ps_partkey <= 17102432.843892045 AND orders.o_totalprice <= 95230.16655390778 AND nation.n_nationkey <= 1.8346728593916988 AND orders.o_shippriority <= 0.0 AND part.p_brand LIKE '%Brand#3%1%' HAVING MIN(lineitem.l_quantity + lineitem.l_discount) != 25.549770763380877 LIMIT 100;"
1311,34.217360,5.468315,28.749046,1,1,0,1,"SELECT lineitem.l_shipdate, lineitem.l_returnflag, lineitem.l_suppkey FROM lineitem WHERE lineitem.l_shipdate = '1995-12-11';"
1348,23.283516,4.213657,19.069860,1,1,1,1,"SELECT part.p_type, part.p_partkey, part.p_brand FROM part WHERE part.p_brand = 'Brand#33';"
1360,0.016353,58.817523,58.801169,0,1,1,1,"SELECT nation.n_comment, SUM(lineitem.l_tax + partsupp.ps_availqty) as agg_0 FROM nation JOIN supplier ON nation.n_nationkey = supplier.s_nationkey JOIN region ON nation.n_regionkey = region.r_regionkey JOIN partsupp ON supplier.s_suppkey = partsupp.ps_suppkey JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN customer ON orders.o_custkey = customer.c_custkey  WHERE customer.c_comment NOT LIKE '%unusual,%' AND nation.n_name LIKE '%UNITED%' AND customer.c_custkey <= 593761.641759956 AND supplier.s_acctbal <= 778.986210411648 AND nation.n_comment IN ('al foxes promise slyly according to the regular accounts. bold requests alon', 'c dependencies. furiously express notornis sleep slyly regular accounts. ideas sleep. depos', 'rns. blithely bold courts among the closely regular packages use furiously bold platelets?', 'ven packages wake quickly. regu', ' slyly express asymptotes. regular deposits haggle slyly. carefully ironic hockey players sleep blithely. carefull', 'efully alongside of the slyly final dependencies. ', 'refully final requests. regular, ironi', 'platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun') AND (orders.o_totalprice >= 92686.38965922184 OR orders.o_totalprice >= 91150.0526665604) AND region.r_regionkey >= 0.2738670846319595 AND partsupp.ps_suppkey >= 401452.9103679792 GROUP BY nation.n_comment ORDER BY nation.n_comment LIMIT 100;"
1369,21.324940,2.305449,19.019491,1,1,1,1,"SELECT part.p_container, part.p_mfgr, part.p_type FROM part WHERE part.p_container = 'SM BAG';"
1437,0.000403,51.321741,51.321337,0,0,1,1,"SELECT MIN(nation.n_nationkey + supplier.s_acctbal) as agg_0, MIN(lineitem.l_partkey) as agg_1 FROM customer JOIN orders ON customer.c_custkey = orders.o_custkey JOIN lineitem ON orders.o_orderkey = lineitem.l_orderkey JOIN partsupp ON lineitem.l_partkey = partsupp.ps_partkey AND lineitem.l_suppkey = partsupp.ps_suppkey JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey JOIN region ON nation.n_regionkey = region.r_regionkey  WHERE partsupp.ps_availqty <= 39.49673366599005 AND orders.o_orderdate = '1996-05-21' AND (supplier.s_nationkey >= 22.301770605356772 OR supplier.s_nationkey >= 23.21613370842899 OR supplier.s_nationkey <= 7.173932732309174) AND (supplier.s_suppkey <= 304874.00854689087 OR supplier.s_suppkey >= 731767.2955822737 OR supplier.s_suppkey <= 993955.0978935286) AND lineitem.l_shipmode IN ('FOB') AND (nation.n_comment NOT LIKE '%un%usual%' OR nation.n_comment LIKE '%dep%endencies%' OR nation.n_comment IN ('ts. silent requests haggle. closely express packages sleep across the blithely', ' haggle. carefully final deposits detect slyly agai', 'nic deposits boost atop the quickly final requests? quickly regula', 'y above the carefully unusual theodolites. final dugouts are quickly across the furiously regular d', 'ic deposits are blithely about the carefully regular pa', 'refully final requests. regular, ironi', 'eas hang ironic, silent packages. slyly regular packages are furiously over the tithes. fluffily bold', 'ously. final, express gifts cajole a')) AND (part.p_type != 'PROMO BURNISHED TIN' OR part.p_type NOT LIKE '%P%ROMO%') AND region.r_name != 'ASIA' AND region.r_comment = 'hs use ironic, even requests. s' AND nation.n_name NOT LIKE '%UNITED%' AND lineitem.l_shipmode LIKE '%RE%G%' HAVING MIN(nation.n_nationkey + supplier.s_acctbal) <= 4512.098165189998;"
1456,0.037940,15.269216,15.231276,0,1,1,1,"SELECT region.r_name, orders.o_orderdate, MAX(customer.c_custkey + partsupp.ps_suppkey) as agg_0, SUM(orders.o_orderkey + lineitem.l_tax) as agg_1, MAX(supplier.s_nationkey) as agg_2 FROM partsupp JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey JOIN region ON nation.n_regionkey = region.r_regionkey JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN customer ON orders.o_custkey = customer.c_custkey  WHERE customer.c_mktsegment = 'HOUSEHOLD' AND customer.c_acctbal >= 205.81984211923555 AND supplier.s_nationkey <= 9.607059177818526 AND orders.o_orderkey >= 491319145.6847994 AND orders.o_shippriority >= 0.0 AND orders.o_custkey <= 7160225.499869186 AND orders.o_orderstatus != 'F' GROUP BY region.r_name, orders.o_orderdate HAVING MAX(supplier.s_nationkey) <= 11.996906 ORDER BY region.r_name, orders.o_orderdate;"
1468,31.439770,12.537500,18.902271,1,1,0,1,"SELECT lineitem.l_tax, lineitem.l_returnflag, lineitem.l_orderkey FROM lineitem WHERE lineitem.l_receiptdate = '1997-11-10';"
1482,21.673784,0.368932,21.304852,1,1,1,1,"SELECT part.p_brand, AVG(partsupp.ps_suppkey + part.p_size) as agg_0, AVG(part.p_size) as agg_1 FROM partsupp JOIN part ON partsupp.ps_partkey = part.p_partkey  WHERE partsupp.ps_suppkey <= 468396.35047737695 AND part.p_name NOT LIKE '%y%ellow%' AND partsupp.ps_supplycost >= 645.5145575086817 AND part.p_partkey >= 19882233.93101404 AND part.p_type IN ('PROMO POLISHED TIN', 'PROMO PLATED NICKEL') AND partsupp.ps_comment LIKE '%as%ymptotes.%' AND part.p_container LIKE '%BAG%' GROUP BY part.p_brand ORDER BY part.p_brand;"
1498,54.142914,0.035986,54.106927,1,1,1,1,"SELECT part.p_type, part.p_container, MAX(supplier.s_suppkey + partsupp.ps_supplycost) as agg_0, MIN(partsupp.ps_supplycost) as agg_1, SUM(part.p_partkey) as agg_2 FROM part JOIN partsupp ON part.p_partkey = partsupp.ps_partkey JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey  WHERE part.p_container != 'WRAP BOX' AND partsupp.ps_supplycost <= 445.45073212807443 AND (part.p_size >= 19.947274228584266 OR part.p_size >= 28.683501401721998 OR part.p_size >= 24.402386331639836) AND supplier.s_comment LIKE '%platelets.%' AND nation.n_nationkey >= 8.932756074132744 AND supplier.s_nationkey >= 7.055192547144271 AND part.p_name NOT LIKE '%dra%b%' AND nation.n_regionkey <= 0.0 AND part.p_retailprice >= 1053.046410985507 AND nation.n_name = 'INDONESIA' AND part.p_brand != 'Brand#22' AND supplier.s_acctbal >= 2103.9261670811566 AND part.p_container IN ('LG DRUM', 'MED PACK', 'SM BOX', 'JUMBO BOX', 'JUMBO BAG', 'LG PKG', 'LG BOX', 'MED CASE', 'WRAP PKG', 'WRAP PACK') GROUP BY part.p_type, part.p_container ORDER BY part.p_type, part.p_container LIMIT 10;"
1503,21.785936,0.051102,21.734834,1,1,1,1,"SELECT part.p_mfgr, SUM(lineitem.l_tax + nation.n_regionkey) as agg_0, AVG(region.r_regionkey) as agg_1, MAX(lineitem.l_orderkey + supplier.s_acctbal) as agg_2 FROM nation JOIN supplier ON nation.n_nationkey = supplier.s_nationkey JOIN region ON nation.n_regionkey = region.r_regionkey JOIN partsupp ON supplier.s_suppkey = partsupp.ps_suppkey JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey  WHERE partsupp.ps_supplycost >= 371.7352754202516 AND lineitem.l_comment NOT LIKE '%packages%' AND part.p_type LIKE '%PROMO%' AND region.r_comment != 'uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl' AND nation.n_comment = 'ts. silent requests haggle. closely express packages sleep across the blithely' AND lineitem.l_shipmode IN ('FOB', 'RAIL', 'AIR', 'SHIP', 'TRUCK') AND lineitem.l_shipinstruct IN ('NONE', 'DELIVER IN PERSON', 'TAKE BACK RETURN', 'COLLECT COD') AND region.r_comment IN ('lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ', 'uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl', 'ly final courts cajole furiously final excuse', 'hs use ironic, even requests. s', 'ges. thinly even pinto beans ca') AND region.r_name = 'ASIA' AND region.r_regionkey <= 2.9378905452296316 AND part.p_size >= 15.339130189108486 AND (supplier.s_nationkey <= 15.855669109548788 OR supplier.s_nationkey >= 10.405920890309433 OR supplier.s_nationkey >= 8.612057976278663) AND lineitem.l_shipinstruct IN ('NONE', 'COLLECT COD', 'DELIVER IN PERSON') AND part.p_retailprice >= 1344.8135165093036 AND nation.n_nationkey <= 14.520521111094736 GROUP BY part.p_mfgr ORDER BY part.p_mfgr LIMIT 1000;"
1514,0.037760,29.702107,29.664346,0,1,1,1,"SELECT nation.n_name, SUM(partsupp.ps_suppkey) as agg_0, COUNT(*) as agg_1 FROM partsupp JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey  WHERE lineitem.l_returnflag IN ('R', 'N', 'A') AND lineitem.l_tax >= 0.08 AND orders.o_custkey >= 4160684.341271459 AND lineitem.l_linestatus = 'O' AND part.p_container != 'LG JAR' AND (part.p_mfgr NOT LIKE '%Manufacturer#5%' OR part.p_type NOT LIKE '%COPP%ER%') AND orders.o_orderstatus IN ('F') AND (part.p_retailprice <= 1424.4156793278378 OR part.p_retailprice <= 1942.7933981674678 OR part.p_retailprice >= 1179.4157478673092) AND supplier.s_suppkey >= 892117.0438390604 AND part.p_brand NOT LIKE '%Brand%#54%' AND nation.n_name NOT LIKE '%UNITED%' AND supplier.s_acctbal >= 5793.642918686933 AND part.p_size >= 47.93462479886297 AND orders.o_shippriority <= 0.0 GROUP BY nation.n_name ORDER BY nation.n_name LIMIT 100;"
1516,7.983343,38.854494,30.871150,0,1,1,1,"SELECT part.p_container, part.p_mfgr, part.p_brand, COUNT(*) as agg_0, COUNT(*) as agg_1 FROM part JOIN partsupp ON part.p_partkey = partsupp.ps_partkey  WHERE partsupp.ps_availqty <= 9411.589745637137 AND part.p_comment LIKE '%slyl%y%' AND (part.p_brand != 'Brand#31' OR (part.p_partkey >= 13160020.990561105 AND part.p_brand LIKE '%Brand#42%')) AND part.p_container IN ('LG DRUM', 'LG CAN', 'LG JAR', 'WRAP JAR', 'WRAP CAN', 'MED CAN') AND partsupp.ps_comment NOT LIKE '%sl%eep%' AND part.p_retailprice <= 1672.9514183668878 AND partsupp.ps_partkey <= 9683043.125032777 AND part.p_type NOT LIKE '%S%MALL%' AND part.p_size <= 5.565390001763065 AND part.p_mfgr IN ('Manufacturer#3', 'Manufacturer#5', 'Manufacturer#4', 'Manufacturer#1') AND part.p_mfgr != 'Manufacturer#4' AND part.p_container != 'WRAP DRUM' AND part.p_type NOT LIKE '%PLATED%' GROUP BY part.p_container, part.p_mfgr, part.p_brand ORDER BY part.p_container, part.p_mfgr, part.p_brand;"
1520,0.019791,36.716728,36.696937,0,1,1,1,"SELECT lineitem.l_shipmode, nation.n_comment, region.r_name, COUNT(*) as agg_0 FROM region JOIN nation ON region.r_regionkey = nation.n_regionkey JOIN supplier ON nation.n_nationkey = supplier.s_nationkey JOIN partsupp ON supplier.s_suppkey = partsupp.ps_suppkey JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN customer ON orders.o_custkey = customer.c_custkey  WHERE orders.o_orderstatus = 'F' AND partsupp.ps_comment LIKE '%qui%etly%' AND partsupp.ps_suppkey >= 782078.0029881033 AND (lineitem.l_orderkey >= 474707552.99378335 OR (lineitem.l_tax >= 0.07966083927648238 AND lineitem.l_orderkey <= 556261746.7999235)) AND lineitem.l_commitdate != '1994-06-14' AND region.r_name = 'EUROPE' AND part.p_name NOT LIKE '%peach%' AND supplier.s_comment LIKE '%excuses%' AND supplier.s_nationkey <= 0.7331173693709765 GROUP BY lineitem.l_shipmode, nation.n_comment, region.r_name ORDER BY lineitem.l_shipmode, nation.n_comment, region.r_name;"
1542,0.034175,21.905215,21.871041,0,1,1,1,"SELECT COUNT(*) as agg_0 FROM part JOIN partsupp ON part.p_partkey = partsupp.ps_partkey JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN customer ON orders.o_custkey = customer.c_custkey JOIN region ON nation.n_regionkey = region.r_regionkey  WHERE orders.o_orderdate = '1994-05-14' AND nation.n_name NOT LIKE '%UNI%TED%' AND customer.c_mktsegment NOT LIKE '%MACHIN%ERY%' AND (lineitem.l_linestatus IN ('F') OR lineitem.l_shipmode != 'SHIP') AND nation.n_regionkey >= 1.3918400905121704 AND nation.n_name IN ('JORDAN', 'MOROCCO', 'IRAQ', 'ALGERIA', 'KENYA', 'IRAN', 'GERMANY', 'RUSSIA', 'PERU', 'CANADA') AND supplier.s_acctbal <= 5667.917186623637 AND nation.n_nationkey >= 22.909406842112666 AND region.r_regionkey >= 2.524138180843375 AND customer.c_custkey >= 11697305.330625108 AND (part.p_mfgr LIKE '%Manufacturer#4%' OR part.p_brand LIKE '%Br%and#35%') AND orders.o_orderkey <= 104516163.00042905;"
1583,0.008088,26.423029,26.414941,0,1,1,1,"SELECT part.p_brand, lineitem.l_shipinstruct, AVG(nation.n_regionkey) as agg_0, MIN(supplier.s_nationkey + supplier.s_acctbal) as agg_1, COUNT(*) as agg_2 FROM region JOIN nation ON region.r_regionkey = nation.n_regionkey JOIN supplier ON nation.n_nationkey = supplier.s_nationkey JOIN partsupp ON supplier.s_suppkey = partsupp.ps_suppkey JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey  WHERE supplier.s_comment NOT LIKE '%furiously.%' AND region.r_regionkey <= 1.5070331229264342 AND (orders.o_orderpriority NOT LIKE '%2-HI%GH%' OR orders.o_orderstatus != 'F' OR orders.o_orderpriority NOT LIKE '%5-%LOW%') AND orders.o_orderdate = '1995-05-24' GROUP BY part.p_brand, lineitem.l_shipinstruct ORDER BY part.p_brand, lineitem.l_shipinstruct LIMIT 100;"
1598,34.988216,53.715872,18.727655,0,1,0,1,"SELECT lineitem.l_shipinstruct, lineitem.l_discount, lineitem.l_comment FROM lineitem WHERE lineitem.l_receiptdate = '1997-03-19';"
1610,0.005235,46.290271,46.285036,0,1,1,1,SELECT MIN(partsupp.ps_supplycost) as agg_0 FROM supplier JOIN partsupp ON supplier.s_suppkey = partsupp.ps_suppkey JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey JOIN region ON nation.n_regionkey = region.r_regionkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN customer ON orders.o_custkey = customer.c_custkey  WHERE region.r_regionkey <= 0.3510210040645912 AND customer.c_nationkey <= 0.5999091064840798 AND partsupp.ps_supplycost <= 466.4776182233687 AND (orders.o_orderpriority LIKE '%2-HI%GH%' OR (orders.o_orderpriority = '3-MEDIUM' AND orders.o_orderpriority != '4-NOT SPECIFIED')) AND customer.c_mktsegment LIKE '%HOUSEHOLD%' AND (customer.c_acctbal >= 1675.6050284508296 OR customer.c_acctbal <= 8414.659450447445) AND lineitem.l_quantity <= 24.492754859571804 AND orders.o_totalprice <= 24964.31304420379;
